,href,Text content,layer3
36,/wiki/%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%86%E0%AE%B0%E0%AF%81_%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AF%88%E0%AE%AF%E0%AE%BE_%E0%AE%AA%E0%AE%BF%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AF%88,வண்டிக்காரத்தெரு ராமையா பிள்ளை,வண்டிக்காரத்தெரு ராமையா பிள்ளை
37,/wiki/%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%86%E0%AE%B0%E0%AF%81_%E0%AE%B7%E0%AE%A3%E0%AF%8D%E0%AE%AE%E0%AF%81%E0%AE%95%E0%AE%9A%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B0%E0%AE%AE%E0%AF%8D_%E0%AE%AA%E0%AE%BF%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AF%88,வண்டிக்காரத்தெரு ஷண்முகசுந்தரம் பிள்ளை,வண்டிக்காரத்தெரு ஷண்முகசுந்தரம் பிள்ளை
38,/wiki/%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%AE%E0%AE%B2%E0%AF%88%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%BF_%E0%AE%85%E0%AE%AE%E0%AF%8D%E0%AE%AE%E0%AE%A9%E0%AF%8D,வண்டிமலைச்சி அம்மன்,வண்டிமலைச்சி அம்மன்
39,/wiki/%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%9F%E0%AE%B2%E0%AF%8D_(%E0%AE%B5%E0%AF%86%E0%AE%A3%E0%AF%8D%E0%AE%AE%E0%AF%81%E0%AE%B0%E0%AE%9A%E0%AF%81_%E0%AE%A8%E0%AE%BE%E0%AE%B5%E0%AE%B2%E0%AE%BF%E0%AE%A9%E0%AF%8D_%E0%AE%AE%E0%AF%82%E0%AE%A9%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%AE%E0%AF%8D_%E0%AE%AA%E0%AE%95%E0%AF%81%E0%AE%A4%E0%AE%BF),வண்ணக்கடல் (வெண்முரசு நாவலின் மூன்றாம் பகுதி),வண்ணக்கடல் (வெண்முரசு நாவலின் மூன்றாம் பகுதி)
40,/wiki/%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A9%E0%AF%8D_%E0%AE%9A%E0%AF%8A%E0%AE%B0%E0%AF%81%E0%AE%AE%E0%AE%B0%E0%AF%81%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%B0%E0%AE%A9%E0%AE%BE%E0%AE%B0%E0%AF%8D,வண்ணக்கன் சொருமருங்குமரனார்,வண்ணக்கன் சொருமருங்குமரனார்
41,/wiki/%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%A4%E0%AE%BE%E0%AE%9A%E0%AE%A9%E0%AF%8D,வண்ணதாசன்,வண்ணதாசன்
42,/wiki/%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%A8%E0%AE%BF%E0%AE%B2%E0%AE%B5%E0%AE%A9%E0%AF%8D,வண்ணநிலவன்,வண்ணநிலவன்
43,/wiki/%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%BE%E0%AE%A9%E0%AF%8D_%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF_%E0%AE%95%E0%AF%82%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81,வண்ணான் வண்ணாத்தி கூத்து,வண்ணான் வண்ணாத்தி கூத்து
44,/wiki/%E0%AE%B5%E0%AE%A4%E0%AF%8D%E0%AE%9A%E0%AE%B2%E0%AE%BE,வத்சலா,வத்சலா
45,/wiki/%E0%AE%B5%E0%AE%A9%E0%AE%AE%E0%AE%BE%E0%AE%B2%E0%AE%BF%E0%AE%95%E0%AF%88,வனமாலிகை,வனமாலிகை
